ID,Name,Category,Subcategory,Source,Priority,Status,Mockup Version,Approved Version,Production Version,Representation,Rig,Animation,VFX,Notes
obj:1119,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:1120,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:1121,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:1270,a brick wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:1271,a brick wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1270,NONE,NONE,NONE,
obj:1272,a brick wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1270,NONE,NONE,NONE,
obj:1273,a brick wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1270,NONE,NONE,NONE,
obj:1274,a brick wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1270,NONE,NONE,NONE,
obj:1275,a brick wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1270,NONE,NONE,NONE,
obj:1276,a brick wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1270,NONE,NONE,NONE,
obj:1277,a brick wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1270,NONE,NONE,NONE,
obj:1278,a brick wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1270,NONE,NONE,NONE,
obj:1279,a brick wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1270,NONE,NONE,NONE,
obj:1280,a brick wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1270,NONE,NONE,NONE,
obj:1281,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:1282,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1281,NONE,NONE,NONE,
obj:1283,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1281,NONE,NONE,NONE,
obj:1284,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1281,NONE,NONE,NONE,
obj:1285,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1281,NONE,NONE,NONE,
obj:1286,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1281,NONE,NONE,NONE,
obj:1287,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1281,NONE,NONE,NONE,
obj:1288,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1281,NONE,NONE,NONE,
obj:1289,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1281,NONE,NONE,NONE,
obj:1290,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1281,NONE,NONE,NONE,
obj:1291,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1281,NONE,NONE,NONE,
obj:1292,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1281,NONE,NONE,NONE,
obj:1293,a framework wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1281,NONE,NONE,NONE,
obj:1294,a stone wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:1295,a stone wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1294,NONE,NONE,NONE,
obj:1296,a stone wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1294,NONE,NONE,NONE,
obj:1297,a stone wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1294,NONE,NONE,NONE,
obj:1298,a stone wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1294,NONE,NONE,NONE,
obj:1299,a stone wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1294,NONE,NONE,NONE,
obj:1300,a stone wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1294,NONE,NONE,NONE,
obj:1301,a stone wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1294,NONE,NONE,NONE,
obj:1302,a stone wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1294,NONE,NONE,NONE,
obj:1303,a stone wall,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1294,NONE,NONE,NONE,
obj:1735,a framework window,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1734,NONE,NONE,NONE,
obj:1772,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:1773,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1774,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1775,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1776,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1777,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1778,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1779,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1787,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1788,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1789,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1790,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1791,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1792,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1793,a stone,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1794,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:1795,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1796,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1797,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1798,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1799,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1800,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1808,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1809,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1810,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1811,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1813,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1814,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1815,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1816,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1817,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1818,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1820,debris,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1947,stairs,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:1948,a ladder,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:1949,a magic forcefield,decoration,light_source,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:1950,a ramp,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:1951,a ramp,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1950,NONE,NONE,NONE,
obj:1952,a ramp,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1950,NONE,NONE,NONE,
obj:1953,a ramp,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1950,NONE,NONE,NONE,
obj:1958,wooden stairs,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2020,a flag of Tibia,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2109,a street lamp,decoration,light_source,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2108,NONE,NONE,NONE,
obj:2110,a coal basin,decoration,light_source,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2113,a coal basin,decoration,light_source,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2110,NONE,NONE,NONE,
obj:2153,a marble pillar,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2177,a closed fence gate,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2179,a closed fence gate,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2177,NONE,NONE,NONE,
obj:2317,a counter,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2318,a counter,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2317,NONE,NONE,NONE,
obj:2320,a counter,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2317,NONE,NONE,NONE,
obj:2321,a counter,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2317,NONE,NONE,NONE,
obj:2322,a table,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2323,a table,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2322,NONE,NONE,NONE,
obj:2324,a table,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2322,NONE,NONE,NONE,
obj:2325,a table,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2322,NONE,NONE,NONE,
obj:2326,a table,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2322,NONE,NONE,NONE,
obj:2327,a table,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2322,NONE,NONE,NONE,
obj:2329,a table,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2322,NONE,NONE,NONE,
obj:2330,a table,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2322,NONE,NONE,NONE,
obj:2331,a table,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2322,NONE,NONE,NONE,
obj:2535,an oven,decoration,light_source,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2908,a lit wall lamp,decoration,light_source,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2910,a lit wall lamp,decoration,light_source,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2908,NONE,NONE,NONE,
obj:2929,a lit torch bearer,decoration,light_source,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2931,a lit torch bearer,decoration,light_source,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2929,NONE,NONE,NONE,
obj:3614,a fir tree,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3615,a sycamore,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3616,a willow,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3617,a plum tree,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3621,a beech,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3622,a poplar,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3625,a dwarf tree,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3681,a bush,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3682,a small fir tree,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3683,a shadow plant,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3684,a branch,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3685,a swamp plant,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3686,a swamp plant,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:3685,NONE,NONE,NONE,
obj:3687,a swamp plant,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:3685,NONE,NONE,NONE,
obj:3688,a swamp plant,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:3685,NONE,NONE,NONE,
obj:3689,a swamp plant,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:3685,NONE,NONE,NONE,
obj:3690,a swamp plant,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:3685,NONE,NONE,NONE,
obj:3691,a swamp plant,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:3685,NONE,NONE,NONE,
obj:3692,a swamp plant,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:3685,NONE,NONE,NONE,
obj:3693,a swamp plant,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:3685,NONE,NONE,NONE,
obj:3694,a swamp plant,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:3685,NONE,NONE,NONE,
obj:3699,a blueberry bush,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:4457,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4458,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4459,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4460,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4461,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4462,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4463,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4464,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4465,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4466,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4467,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4468,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4815,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:4816,a mountain,decoration,bottom_overlay,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:2123,a fire,effect_object,magic_field,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2118,NONE,NONE,REQUIRED,
obj:2126,an energy field,effect_object,magic_field,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2122,NONE,NONE,REQUIRED,
obj:3272,a rapier,equipment,weapon,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3294,a short sword,equipment,weapon,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3355,a leather helmet,equipment,armor,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3361,a leather armor,equipment,armor,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3552,leather boots,equipment,armor,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:1782,a stone,item,portable,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:1780,NONE,NONE,NONE,
obj:2030,a goblin statue,item,unspecified,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2319,a small table,item,unspecified,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2359,a wooden chair,item,unspecified,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2358,NONE,NONE,NONE,
obj:2361,a wooden chair,item,unspecified,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2358,NONE,NONE,NONE,
obj:2370,a bench,item,unspecified,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2371,a bench,item,unspecified,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2370,NONE,NONE,NONE,
obj:2372,a bench,item,unspecified,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2370,NONE,NONE,NONE,
obj:2373,a bench,item,unspecified,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2370,NONE,NONE,NONE,
obj:2599,a tapestry,item,unspecified,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2894,a broken flask,item,portable,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:2878,NONE,NONE,NONE,
obj:2982,an indoor plant,item,unspecified,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:2983,a flower bowl,item,portable,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3105,a dirty fur,item,portable,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3106,an old twig,item,portable,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3108,rubbish,item,portable,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3111,a fishbone,item,portable,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3112,rotten meat,item,portable,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3471,a cleaver,item,portable,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3654,moon flowers,item,unspecified,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3655,a moon flower,item,portable,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:3657,a heaven blossom,item,unspecified,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:4254,a pile of bones,item,portable,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:4256,a dead rat,item,portable,./dat/objects.srv,P0,TODO,,,,MESH,NONE,NONE,NONE,
obj:4257,a dead rat,item,portable,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:4256,NONE,NONE,NONE,
obj:4258,a dead rat,item,portable,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:4256,NONE,NONE,NONE,
obj:5048,a flat roof,item,unspecified,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:5045,NONE,NONE,NONE,
obj:5049,a flat roof,item,unspecified,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:5045,NONE,NONE,NONE,
obj:5050,a flat roof,item,unspecified,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:5045,NONE,NONE,NONE,
obj:5052,a flat roof,item,unspecified,./dat/objects.srv,P0,TODO,,,,SHARED_CANDIDATE:obj:5045,NONE,NONE,NONE,
